student_id,marks,study_hours_per_week,attendance_percent,previous_year_marks,assignments_submitted,extracurricular_score,parental_education_level,school_type,result
2268,66,11.49,86,71,6,10,1,private,0
2269,51,5.94,86,47,7,8,1,private,0
2270,59,7.3,91,41,4,10,2,public,1
2271,66,1.83,83,60,3,5,1,private,0
2272,51,5.72,89,50,5,1,2,public,0
2273,48,2.66,84,57,2,8,1,private,0
2274,61,0.9,80,66,2,5,2,public,0
2275,40,0.53,89,44,4,1,2,public,0
2276,40,1.69,88,47,2,5,1,public,0
2277,72,0.59,82,55,9,9,3,public,0
2278,39,25.44,91,51,5,3,3,private,1
2279,72,0.2,86,84,9,3,0,private,0
2280,68,2.33,86,62,7,0,2,public,0
2281,29,2.41,97,0,3,5,2,public,0
2282,48,1.43,84,61,6,5,3,public,0
2283,81,3.39,90,53,7,9,1,public,0
2284,42,0.65,94,46,2,2,2,public,0
2285,52,6.13,79,47,4,1,2,public,0
2286,68,1.62,76,62,2,8,2,private,0
2287,74,3.58,68,70,6,0,1,public,0
2288,55,5.03,96,56,9,4,2,public,0
2289,49,8.79,89,28,8,2,4,public,0
2290,86,7.23,88,84,6,2,3,private,0
2291,91,3.75,85,77,6,5,3,private,0
2292,78,1.97,70,73,4,1,1,private,0
2293,62,2.8,85,64,3,1,4,private,0
2294,45,5.86,93,54,3,9,2,public,0
2295,45,8.4,91,38,10,0,4,public,0
2296,69,0.44,80,87,8,3,3,private,0
2297,68,1.94,74,59,6,1,3,public,0
2298,85,5.99,90,76,6,2,1,private,1
2299,72,2.26,70,82,5,1,1,public,0
2300,33,1.62,68,31,7,1,3,public,0
2301,79,2.12,94,81,4,0,2,private,0
2302,42,3.69,90,37,10,3,2,public,0
2303,53,34.17,92,49,7,0,4,public,0
2304,65,2.72,88,68,4,8,2,public,0
2305,96,0.94,92,100,7,0,1,private,0
2306,100,0.71,97,100,3,10,1,public,0
2307,71,0.17,70,75,10,4,2,public,0
2308,57,3.27,92,67,4,4,3,private,1
2309,70,3.15,87,65,10,2,1,private,0
2310,76,0.92,97,66,9,2,3,public,1
2311,54,4.75,83,44,8,8,1,public,1
2312,92,5.41,91,83,7,6,2,private,0
2313,64,1.2,91,54,5,1,1,private,0
2314,69,1.69,88,80,8,1,2,public,0
2315,72,18.61,79,53,6,8,3,public,1
2316,68,1.88,92,74,6,6,2,public,1
2317,75,5.72,92,63,5,8,4,private,0
2318,49,2.41,90,67,4,9,2,public,0
2319,50,6.31,87,54,7,6,4,private,0
2320,40,5.86,96,31,4,3,1,public,0
2321,68,4.41,99,63,6,2,2,private,0
2322,74,7.72,87,73,6,4,1,private,0
2323,68,11.2,94,74,9,5,1,public,1
2324,90,3.47,82,93,5,10,2,private,1
2325,60,1.08,66,60,6,5,1,private,0
2326,72,2.03,86,65,10,8,0,public,0
2327,40,5.68,81,37,7,8,0,public,0
2328,53,4.21,84,66,8,2,3,private,0
2329,73,0.78,74,94,2,8,4,public,0
2330,75,0.21,84,86,6,8,1,private,0
2331,55,4.59,95,45,4,9,1,public,1
2332,59,1.16,79,73,3,7,3,private,0
2333,33,2.77,86,30,1,10,1,private,0
2334,54,5.49,94,54,3,1,2,private,0
2335,76,3.31,76,63,5,2,2,public,0
2336,70,0.35,92,71,3,1,3,private,0
2337,69,0.82,74,61,6,2,3,private,0
2338,61,0.99,99,75,2,3,1,private,0
2339,60,1.19,93,85,3,6,3,public,0
2340,48,3.33,73,48,6,4,3,private,0
2341,73,2.8,97,78,8,3,4,public,0
2342,68,0.91,90,65,7,5,0,private,0
2343,69,0.28,97,70,10,4,4,private,0
2344,51,0.75,77,45,4,3,1,public,0
2345,21,16.64,92,24,4,8,3,private,0
2346,80,2.53,80,84,10,9,3,public,0
2347,51,8.08,88,54,5,0,3,public,1
2348,44,7.56,91,51,10,9,4,private,0
2349,72,2.87,100,68,6,3,2,public,0
2350,53,4.91,95,80,8,1,3,public,1
2351,79,0.86,79,72,2,3,3,private,0
2352,71,4.66,83,64,3,10,4,public,0
2353,72,1.27,94,47,4,2,1,public,1
2354,35,7.14,96,43,6,2,1,private,0
2355,82,0.35,88,53,3,1,2,public,0
2356,65,5.93,95,62,5,6,3,private,0
2357,53,0.42,86,45,7,8,2,public,0
2358,63,8.52,94,49,6,4,2,private,0
2359,28,1.45,92,29,5,4,4,private,0
2360,67,4.25,97,85,6,4,3,private,0
2361,41,2.67,87,48,4,6,1,private,0
2362,36,1.82,71,28,7,5,2,public,0
2363,33,4.15,86,53,5,8,1,private,0
2364,80,11.79,87,73,6,9,3,public,0
2365,49,0.17,73,60,6,3,3,private,0
2366,88,10.05,94,71,6,1,3,public,1
2367,50,3.76,84,48,6,2,4,public,1
2368,29,6.59,83,17,8,4,1,private,0
2369,40,1.94,99,61,6,1,2,public,1
2370,82,2.55,82,75,4,4,3,private,0
2371,57,8.13,90,47,4,2,2,public,0
2372,50,2.14,94,55,4,5,3,private,0
2373,63,3.06,77,61,5,1,2,private,0
2374,69,0.08,91,90,8,0,3,private,0
2375,80,0.69,68,83,6,7,1,public,0
2376,86,4.11,63,87,9,10,4,private,0
2377,54,5.05,86,61,7,1,4,public,0
2378,36,3.49,87,34,5,9,2,public,0
2379,53,0.62,98,55,9,0,3,public,0
2380,65,2.36,96,57,5,9,3,private,0
2381,43,1.75,100,37,6,4,3,private,0
2382,43,2.74,90,34,5,9,4,private,0
2383,66,8.17,61,70,10,10,2,private,0
2384,59,5.98,93,52,5,6,4,private,0
2385,61,0.35,69,69,2,7,3,private,0
2386,46,8.84,81,37,6,4,1,public,0
2387,56,2.55,83,46,5,3,2,public,0
2388,43,5.45,88,45,5,0,1,private,0
2389,76,0.6,96,77,7,10,3,private,0
2390,79,4.44,70,88,10,3,3,private,0
2391,27,1.08,83,15,7,10,1,private,0
2392,43,2.31,79,28,4,3,3,private,0
2393,33,0.07,98,45,5,3,3,private,0
2394,48,0.66,90,34,6,6,4,public,1
2395,58,0.39,86,66,5,8,3,public,0
2396,34,1.1,84,10,2,10,3,public,0
2397,43,0.42,93,49,1,4,3,public,0
2398,42,4.71,72,42,4,8,1,public,0
2399,64,0.12,96,68,10,2,2,private,0
2400,61,3.85,92,69,7,2,2,private,0
2401,47,0.61,80,56,10,0,1,public,0
2402,63,11.61,77,68,6,6,2,public,0
2403,50,10.82,90,58,2,6,2,private,1
2404,55,1.02,82,66,7,5,2,public,1
2405,90,3.81,87,100,7,8,3,public,0
2406,84,0.11,98,89,4,9,2,private,0
2407,37,10.74,94,28,9,3,3,public,0
2408,75,2.96,64,72,8,8,1,public,0
2409,75,0.18,88,74,10,1,2,public,0
2410,39,1.68,92,32,6,5,3,private,0
2411,75,0.32,81,64,5,1,1,private,0
2412,88,2.0,92,97,8,2,1,private,1
2413,40,4.43,92,43,10,7,2,private,0
2414,43,2.54,81,36,1,0,0,public,0
2415,78,1.94,96,78,6,8,1,private,0
2416,65,0.51,87,68,2,6,2,private,0
2417,70,1.12,83,58,3,8,1,private,0
2418,66,0.42,96,58,2,2,0,private,0
2419,67,6.59,90,64,5,9,2,public,0
2420,36,0.58,97,34,2,9,2,private,0
2421,79,3.62,94,63,6,4,1,public,0
2422,81,1.68,86,88,8,3,3,private,0
2423,56,1.02,87,56,4,8,2,public,0
2424,59,4.08,93,57,6,2,2,private,1
2425,32,2.44,69,25,4,9,0,private,1
2426,69,2.04,95,59,6,8,2,public,0
2427,70,3.59,76,70,6,1,1,private,0
2428,59,2.7,85,61,5,3,1,private,1
2429,80,1.45,95,100,5,7,2,public,0
2430,54,3.28,94,75,5,7,2,private,0
2431,70,4.43,87,65,2,1,3,public,0
2432,42,0.11,86,32,5,1,4,public,0
2433,60,2.51,95,47,4,0,1,private,0
2434,57,0.24,96,58,7,5,3,private,1
2435,64,0.83,88,52,9,1,2,public,1
2436,53,3.29,89,39,9,9,2,private,0
2437,58,8.05,70,51,5,0,2,public,0
2438,75,8.58,75,69,5,3,3,public,1
2439,52,0.29,93,45,4,9,1,private,0
2440,31,2.17,95,15,4,0,2,public,0
2441,91,3.5,65,90,6,7,1,private,0
2442,85,0.64,81,84,6,4,2,public,1
2443,37,5.8,82,50,5,2,2,private,0
2444,72,5.45,99,60,5,6,3,public,1
2445,51,9.35,87,56,6,9,1,private,1
2446,65,0.03,82,83,8,8,4,public,0
2447,65,0.98,80,50,8,8,3,public,0
2448,56,7.02,86,45,5,4,3,public,1
2449,46,4.44,85,33,7,4,1,private,1
2450,48,8.99,92,52,6,10,3,private,0
2451,44,0.24,80,48,3,4,2,private,0
2452,45,3.63,77,55,9,4,2,private,0
2453,59,3.37,84,60,8,6,3,private,0
2454,47,0.15,99,65,5,8,4,private,0
2455,72,2.88,82,77,10,10,2,public,0
2456,87,3.76,90,100,7,5,1,public,0
2457,50,0.85,89,52,5,1,2,private,0
2458,64,1.28,92,60,4,5,2,private,0
2459,69,4.09,94,67,3,8,4,private,0
2460,68,2.53,69,82,6,4,3,private,0
2461,61,7.81,73,69,6,9,3,private,0
2462,73,1.68,86,80,5,10,1,private,0
2463,69,1.24,96,79,8,8,3,public,0
2464,38,16.76,92,41,6,9,3,private,0
2465,76,9.68,86,100,4,1,2,public,1
2466,76,0.12,90,74,4,4,3,public,1
2467,46,5.89,92,47,3,9,2,private,0
2468,61,0.47,87,57,6,6,3,private,0
2469,72,0.11,96,77,10,9,2,private,0
2470,56,1.28,84,38,8,10,3,public,1
2471,79,1.26,87,49,5,6,3,private,0
2472,100,6.84,86,94,7,9,2,private,0
2473,46,4.96,89,52,5,0,3,public,1
2474,35,15.98,90,45,4,1,3,private,1
2475,65,4.97,75,52,4,5,2,private,0
2476,73,2.17,84,56,8,6,2,private,0
2477,56,4.8,78,49,4,10,2,public,0
2478,86,30.09,95,79,8,10,1,private,0
2479,36,4.95,73,38,6,1,3,public,0
2480,72,5.74,96,73,8,6,4,private,1
2481,49,11.15,90,64,6,6,2,public,0
2482,91,0.48,79,87,4,6,3,private,0
2483,96,4.88,88,83,8,3,0,public,0
2484,46,7.61,92,49,9,3,2,private,0
2485,50,12.35,86,40,7,4,2,private,1
2486,75,0.95,90,65,8,3,0,private,0
2487,53,2.8,76,70,5,2,2,public,1
2488,59,4.56,86,68,10,4,2,private,0
2489,60,1.14,91,56,5,7,3,public,0
2490,25,3.67,69,43,4,5,4,private,1
2491,60,1.19,90,68,4,6,2,private,0
2492,48,1.62,98,52,9,10,4,public,1
2493,51,2.33,82,44,6,3,1,private,0
2494,86,3.01,88,65,7,5,3,public,0
2495,37,2.39,97,28,6,0,1,private,0
2496,75,2.72,98,70,7,3,2,private,0
2497,55,1.42,94,43,4,6,2,private,0
2498,55,0.69,81,56,4,8,4,private,0
2499,74,0.19,80,54,6,2,4,private,0
2500,66,0.87,92,79,10,5,2,public,1
2501,70,3.49,83,65,5,5,2,public,1
2502,77,6.17,79,84,9,10,3,private,0
2503,54,0.74,84,61,8,10,2,public,0
2504,49,0.46,99,37,6,0,3,private,0
2505,40,5.53,81,23,2,5,3,private,0
2506,45,1.46,89,39,6,10,1,public,0
2507,100,12.1,82,100,4,10,4,private,1
2508,82,5.01,90,83,7,7,2,public,0
2509,36,1.58,97,48,5,10,2,private,0
2510,36,1.37,90,40,7,1,2,private,0
2511,69,2.97,74,74,2,9,0,private,1
2512,70,0.33,90,62,4,7,4,public,0
2513,70,0.5,93,67,4,9,3,private,0
2514,55,0.77,83,53,5,2,1,public,1
2515,58,5.96,59,64,7,5,3,public,0
2516,66,2.89,96,74,5,5,1,private,0
2517,62,0.04,80,60,4,4,2,public,0
2518,20,4.48,94,18,4,9,2,private,0
2519,56,2.2,79,60,2,10,0,public,0
2520,45,2.86,93,64,6,3,4,private,0
2521,63,0.96,97,46,8,1,2,private,1
2522,100,3.21,91,91,3,0,2,public,0
2523,67,15.48,96,58,7,8,2,private,0
2524,54,0.31,89,41,3,9,2,private,1
2525,77,1.34,91,69,4,10,3,public,0
2526,69,1.11,71,73,6,6,3,public,1
2527,68,1.14,90,77,3,8,0,private,0
2528,71,1.9,92,73,4,6,2,private,0
2529,97,6.82,95,99,4,8,3,public,0
2530,40,9.76,78,31,3,3,2,public,1
2531,69,0.9,93,42,10,4,3,private,0
2532,43,3.13,88,47,6,8,0,private,1
2533,70,4.05,83,83,6,10,3,private,0
2534,43,2.95,85,53,7,1,1,private,0
2535,52,2.28,81,51,7,1,3,private,0
2536,55,0.85,96,56,6,2,4,private,0
2537,78,2.68,68,92,2,10,3,private,0
2538,77,2.05,93,70,9,1,2,public,1
2539,38,6.35,91,33,9,10,1,public,0
2540,61,5.77,79,43,6,7,4,public,0
2541,47,0.58,62,52,3,6,3,private,0
2542,37,0.37,91,32,3,1,2,public,0
2543,56,9.55,98,53,5,3,2,private,1
2544,54,3.07,89,61,4,3,3,private,0
2545,100,7.8,87,92,7,0,2,private,0
2546,68,0.24,86,73,5,5,3,private,0
2547,35,2.99,80,40,10,1,3,private,0
2548,50,3.1,79,46,5,4,4,public,0
2549,78,7.88,98,86,8,9,1,private,0
2550,98,0.41,95,97,3,10,2,public,0
2551,31,1.1,91,38,10,9,3,public,0
2552,26,2.09,82,20,4,2,1,public,0
2553,94,8.03,94,100,9,4,3,private,0
2554,67,11.18,81,63,8,7,2,public,0
2555,44,19.69,79,47,7,3,2,private,0
2556,70,12.8,98,74,7,5,4,private,0
2557,13,0.02,87,9,7,9,3,private,0
2558,60,0.2,68,56,2,10,2,private,0
2559,66,0.64,84,64,8,4,1,public,0
2560,77,1.72,96,78,5,6,1,private,1
2561,42,7.09,86,48,9,8,2,private,1
2562,62,8.93,98,64,8,1,2,private,0
2563,43,0.83,86,13,4,6,3,private,1
2564,65,3.87,71,74,5,5,3,public,0
2565,44,9.97,92,48,4,5,3,private,0
2566,53,2.49,90,65,5,4,1,private,0
2567,42,0.44,85,50,8,9,3,public,1
2568,72,2.45,66,68,10,2,1,public,1
2569,75,1.89,89,63,7,0,3,private,0
2570,56,3.45,84,74,5,10,2,public,1
2571,61,2.31,92,74,5,5,3,private,0
2572,34,0.07,87,41,8,7,3,private,0
2573,55,20.46,85,47,6,0,3,private,0
2574,59,3.14,92,46,6,7,4,public,0
2575,100,2.57,90,96,7,1,4,private,0
2576,40,12.37,87,49,5,1,2,public,0
2577,86,0.68,89,62,7,6,2,private,0
2578,78,0.84,84,71,10,0,3,private,0
2579,65,6.6,84,92,6,7,1,public,1
2580,92,1.21,98,88,9,3,2,private,0
2581,67,6.42,92,67,6,2,2,private,1
2582,67,1.27,84,67,7,3,0,private,0
2583,59,0.14,65,76,4,8,3,public,0
2584,82,2.91,89,79,7,4,4,public,0
2585,80,0.88,92,62,2,3,1,private,0
2586,49,5.67,96,59,7,6,1,private,0
2587,36,4.1,88,25,10,6,1,private,1
2588,56,10.29,91,41,9,6,2,private,0
2589,46,6.11,90,61,5,9,2,private,1
2590,59,0.8,81,66,5,7,2,public,0
2591,82,6.44,91,78,7,10,2,private,0
2592,52,4.11,94,64,4,2,4,private,0
2593,59,4.42,94,69,5,10,2,public,0
2594,61,7.14,89,54,6,8,3,public,0
2595,75,3.41,72,77,8,1,2,private,0
2596,20,2.51,83,19,8,6,4,private,0
2597,49,4.05,87,42,7,9,3,private,1
2598,64,1.42,72,64,10,1,1,public,0
2599,82,0.81,83,90,10,9,4,public,1
2600,51,3.83,74,42,10,9,2,private,0
2601,26,1.07,68,34,5,9,1,private,0
2602,71,0.33,89,52,7,2,2,private,0
2603,49,0.0,81,51,5,6,2,public,0
2604,39,3.75,94,32,4,9,2,private,1
2605,49,1.8,88,65,4,5,3,public,0
2606,57,5.58,87,41,4,1,1,private,0
2607,49,1.88,93,47,6,0,2,private,0
2608,20,2.66,94,12,4,10,3,private,0
2609,76,2.09,75,70,8,4,3,public,0
2610,83,4.21,96,72,7,1,2,public,0
2611,72,1.76,79,74,9,2,3,private,0
2612,40,13.27,93,42,10,8,2,public,0
2613,56,11.0,67,39,4,10,3,private,0
2614,60,7.54,98,66,5,10,1,private,0
2615,71,10.12,81,55,6,4,2,private,0
2616,72,2.39,90,72,5,4,3,public,0
2617,47,3.08,93,65,8,1,1,public,0
2618,61,5.42,82,52,6,1,1,public,1
2619,68,4.76,87,65,4,10,2,private,0
2620,86,8.85,88,78,7,6,3,private,0
2621,73,5.04,85,66,5,5,1,private,0
2622,74,24.63,95,77,4,9,2,public,0
2623,62,1.71,79,78,7,1,3,private,1
2624,85,7.16,82,85,6,1,4,public,0
2625,67,4.78,83,79,8,6,1,private,0
2626,45,4.7,91,38,8,4,3,private,0
2627,85,1.58,83,96,4,6,2,private,0
2628,73,6.16,78,90,8,5,1,public,0
2629,52,9.23,92,64,3,3,3,public,1
2630,51,0.99,93,58,6,7,2,private,0
2631,65,3.93,95,71,5,5,0,public,0
2632,68,1.99,92,60,6,5,3,private,0
2633,64,18.24,97,49,6,1,2,private,1
2634,66,2.61,65,73,4,10,1,public,0
2635,91,1.04,73,83,3,2,2,public,0
2636,79,1.92,62,72,6,9,3,private,0
2637,63,4.24,98,48,5,8,1,private,0
2638,77,0.32,99,71,5,0,2,public,1
2639,41,3.7,96,52,4,3,2,private,1
2640,67,10.71,100,77,7,2,4,public,0
2641,93,7.6,85,80,10,7,2,private,1
2642,56,0.28,69,46,2,7,3,private,0
2643,45,20.08,80,27,3,7,2,private,0
2644,48,4.8,72,52,7,9,3,private,0
2645,40,0.71,82,42,2,6,2,private,0
2646,46,0.05,70,49,9,5,2,private,0
2647,53,0.75,94,49,2,5,1,private,0
2648,35,7.28,88,42,4,6,2,public,1
2649,60,0.09,76,57,6,10,2,private,0
2650,76,1.06,89,86,5,9,1,private,1
2651,44,5.66,98,33,7,9,1,private,1
2652,87,3.53,94,96,10,9,2,private,0
2653,69,6.11,98,73,8,0,1,public,0
2654,79,5.48,92,86,3,9,3,public,0
2655,48,0.21,95,45,0,6,1,public,0
2656,75,8.92,89,93,4,7,2,public,0
2657,40,1.03,97,33,3,7,4,private,0
2658,76,3.22,78,99,6,4,2,public,0
2659,63,4.13,90,67,7,3,2,public,0
2660,70,0.74,83,81,7,8,2,public,1
2661,39,14.96,66,54,6,8,2,public,0
2662,44,2.68,89,52,8,5,2,private,0
2663,71,0.24,82,90,2,9,3,private,0
2664,43,11.08,63,52,4,7,2,private,0
2665,68,3.53,68,75,7,10,2,private,0
2666,35,4.81,89,40,7,3,2,private,0
2667,75,2.98,80,79,3,2,3,public,0
2668,38,7.2,98,49,6,1,3,public,1
2669,70,0.13,87,62,5,6,4,private,0
2670,71,1.25,71,69,5,0,4,public,0
2671,47,2.54,98,52,7,8,2,public,0
2672,70,0.32,83,63,9,1,1,private,0
2673,65,4.9,98,75,4,1,1,private,0
2674,50,2.0,92,48,3,7,2,private,0
2675,42,1.27,71,29,6,10,0,public,0
2676,25,0.01,95,19,6,5,2,public,0
2677,66,5.09,88,76,7,5,2,public,1
2678,32,7.18,85,22,5,6,2,private,0
2679,62,2.01,82,52,10,4,1,public,0
2680,55,3.32,87,60,7,2,0,private,0
2681,72,1.03,91,59,10,2,1,public,0
2682,55,3.89,88,61,6,1,2,public,0
2683,54,0.05,95,33,6,3,1,public,0
2684,73,2.68,86,78,6,0,2,public,0
2685,66,4.13,94,65,5,5,2,public,0
2686,66,10.01,98,82,5,2,3,private,0
2687,68,1.92,72,49,9,9,3,private,0
2688,32,5.8,94,26,2,9,1,public,0
2689,74,3.64,67,79,2,4,3,private,0
2690,71,10.47,90,71,6,7,3,public,0
2691,42,2.03,76,37,5,0,1,public,0
2692,56,1.54,97,38,4,6,2,private,0
2693,59,8.73,83,63,3,1,2,public,0
2694,58,0.2,92,81,8,3,2,private,0
2695,66,0.59,94,59,6,3,1,private,1
2696,86,0.34,83,87,7,5,2,private,1
2697,79,7.41,76,83,4,6,2,private,0
2698,36,0.04,73,32,6,9,1,private,0
2699,71,7.91,72,71,5,0,2,public,0
2700,84,2.4,64,74,5,7,2,public,0
2701,67,0.02,82,53,9,5,3,public,0
2702,80,2.05,84,95,10,4,3,private,0
2703,96,0.83,86,95,7,4,3,public,0
2704,78,3.92,82,83,9,8,1,public,1
2705,64,4.55,71,68,4,9,1,private,1
2706,79,2.67,75,69,5,7,3,public,1
2707,63,0.17,91,50,4,2,3,private,0
2708,60,4.27,89,54,6,5,2,private,0
2709,54,7.38,88,56,10,9,2,public,1
2710,88,5.1,85,80,6,7,2,private,0
2711,45,7.09,70,40,4,2,3,private,0
2712,88,0.9,76,68,6,4,3,private,0
2713,69,8.79,85,69,5,6,3,public,1
2714,35,1.56,96,36,6,6,3,public,1
2715,67,0.05,92,67,5,10,1,private,0
2716,22,7.42,85,12,7,6,4,private,0
2717,71,11.38,87,61,5,6,2,private,0
2718,76,4.26,93,65,3,10,2,public,0
2719,49,1.05,93,45,8,4,3,public,0
2720,62,1.16,77,55,4,9,2,private,0
2721,95,2.51,98,100,6,5,2,private,0
2722,51,9.12,95,69,7,3,3,public,0
2723,41,0.65,82,50,4,6,1,private,0
2724,87,6.99,74,88,7,5,1,private,1
2725,95,1.38,76,92,8,2,2,private,0
2726,60,6.61,96,52,10,3,0,public,0
2727,78,10.12,89,79,9,9,3,public,1
2728,84,2.23,81,82,1,2,2,private,0
2729,47,1.82,98,37,7,0,3,public,0
2730,51,6.48,67,43,7,7,2,private,0
2731,82,3.02,89,63,10,10,1,public,1
2732,90,4.61,98,80,5,6,1,public,0
2733,70,3.9,88,74,8,10,3,public,1
2734,44,0.66,99,54,6,6,2,private,0
2735,96,7.45,79,100,2,1,2,public,0
2736,50,0.87,76,45,3,3,3,private,0
2737,54,10.77,96,37,4,4,2,private,0
2738,66,1.15,93,54,6,6,2,public,0
2739,88,5.3,90,92,6,4,4,public,1
2740,75,1.34,88,79,10,6,3,private,1
2741,67,1.53,66,60,4,7,2,public,0
2742,68,1.48,79,64,8,3,3,private,0
2743,61,5.51,98,80,8,8,1,private,1
2744,70,3.26,90,52,5,1,2,public,1
2745,14,8.58,95,14,8,5,3,private,1
2746,55,1.47,82,43,4,0,2,public,1
2747,64,4.71,93,52,6,8,3,public,0
2748,39,5.59,84,43,3,0,2,public,0
2749,67,0.66,96,84,6,8,2,private,1
2750,56,2.05,91,62,10,1,2,public,0
2751,92,2.64,94,100,9,3,2,public,1
2752,88,1.76,91,69,4,2,4,private,0
2753,52,1.56,90,57,4,3,4,private,0
2754,57,4.64,78,66,1,7,3,private,0
2755,59,0.97,86,57,10,7,2,public,0
2756,52,4.94,75,60,8,7,3,private,0
2757,64,10.94,70,90,1,7,2,private,1
2758,46,3.33,96,48,5,3,3,private,0
2759,40,3.78,84,36,6,9,1,private,0
2760,71,0.29,80,82,10,5,1,public,1
2761,71,7.99,95,82,6,1,2,private,0
2762,46,1.34,87,43,4,6,2,private,1
2763,76,3.82,97,70,5,7,4,public,0
2764,49,15.47,77,60,3,3,4,private,1
2765,65,3.62,88,61,7,4,2,private,0
2766,75,5.16,89,74,9,2,2,private,0
2767,59,2.36,74,62,6,8,3,public,0
2768,68,0.25,92,66,5,7,4,private,0
2769,51,6.39,89,51,5,3,4,private,0
2770,56,0.14,91,48,2,1,2,private,0
2771,56,4.82,96,62,9,8,3,public,1
2772,47,0.09,96,43,6,1,2,public,0
2773,57,7.93,74,72,8,9,3,private,1
2774,32,0.69,67,33,5,2,2,public,0
2775,51,2.89,87,61,6,4,2,private,0
2776,55,3.64,91,61,3,2,2,private,0
2777,55,2.45,87,66,7,10,3,public,0
2778,56,1.67,75,52,7,7,2,public,0
2779,59,2.52,96,47,6,9,2,private,0
2780,69,1.49,89,60,4,9,3,public,1
2781,76,2.31,92,66,6,5,3,public,0
2782,48,1.78,77,40,6,10,1,private,0
2783,38,3.34,68,26,3,9,2,private,0
2784,41,1.09,77,40,6,5,1,private,0
2785,51,17.92,80,58,4,8,1,public,0
2786,54,2.78,89,41,7,8,2,private,1
2787,46,0.86,89,39,3,9,2,public,0
2788,37,2.59,84,47,7,10,2,public,0
2789,52,8.05,91,37,5,10,3,private,0
2790,63,0.09,95,63,7,10,2,private,0
2791,71,4.55,95,77,7,2,3,private,0
2792,50,3.18,92,71,3,4,4,private,0
2793,53,0.74,92,29,3,5,1,private,0
2794,43,6.8,93,30,6,4,0,public,0
2795,59,1.84,90,62,5,3,2,private,0
2796,45,1.39,82,41,4,6,2,private,0
2797,70,7.04,95,43,5,7,1,private,0
2798,28,4.07,90,24,8,7,1,private,1
2799,54,9.14,95,45,2,10,1,private,1
2800,65,3.98,83,49,6,9,0,private,0
2801,63,5.4,87,59,9,4,3,private,0
2802,100,7.24,87,87,8,4,2,private,1
2803,66,0.23,91,57,1,2,2,private,1
2804,42,5.99,94,55,10,5,3,public,0
2805,58,3.8,87,77,9,1,3,public,1
2806,28,0.29,75,19,6,6,2,private,0
2807,59,2.84,85,60,5,7,3,private,0
2808,45,0.34,69,51,6,7,2,private,0
2809,76,5.33,95,68,7,2,4,private,0
2810,50,3.16,97,40,8,7,2,public,0
2811,58,12.28,94,64,6,1,2,private,1
2812,49,0.81,91,47,10,8,2,private,0
2813,91,3.73,92,89,8,8,2,public,0
2814,54,0.95,88,42,7,7,1,public,0
2815,93,3.81,91,83,7,2,3,public,1
2816,75,5.13,90,76,7,10,0,private,1
2817,69,5.12,90,65,8,1,4,public,0
2818,67,6.75,80,68,6,4,4,public,1
2819,67,7.68,95,76,7,0,4,private,0
2820,25,0.32,76,26,2,2,2,public,0
2821,55,1.68,82,48,8,10,3,private,0
2822,75,4.65,68,84,6,4,2,private,0
2823,59,2.76,59,59,4,7,3,public,0
2824,35,0.85,91,48,5,10,1,private,0
2825,59,3.22,91,52,10,10,2,public,1
2826,91,2.09,77,90,5,9,2,public,0
2827,82,1.98,86,79,4,2,2,private,0
2828,59,6.64,97,60,4,5,4,public,1
2829,77,2.09,83,79,6,7,2,private,0
2830,53,0.11,97,53,2,2,1,public,0
2831,29,0.24,99,37,4,0,3,private,0
2832,43,7.76,84,47,6,5,2,private,1
2833,88,12.94,88,100,6,3,4,private,1
2834,55,4.66,92,81,2,4,3,public,0
2835,56,1.81,87,49,4,3,3,private,1
2836,55,11.16,79,50,7,2,3,private,0
2837,94,4.35,96,81,4,3,1,private,1
2838,89,7.44,89,100,7,2,2,private,1
2839,100,5.81,75,96,4,1,3,private,0
2840,57,1.91,95,60,10,6,1,private,0
2841,65,2.61,89,53,4,5,2,public,0
2842,33,0.82,84,34,3,6,3,private,1
2843,87,1.38,99,69,2,2,2,private,0
2844,39,6.02,66,51,6,8,1,private,0
2845,64,8.98,99,82,4,0,1,private,1
2846,40,5.16,62,47,8,4,2,private,0
2847,49,2.5,97,40,6,0,4,public,0
2848,45,0.36,74,51,7,8,2,private,0
2849,49,0.23,88,51,6,0,4,private,0
2850,50,1.88,86,64,3,3,4,public,0
2851,50,2.49,72,58,9,3,3,private,0
2852,75,3.76,88,64,6,4,2,public,0
2853,40,0.03,81,52,5,2,1,private,0
2854,64,18.31,96,63,7,4,2,private,1
2855,82,1.81,73,95,5,9,2,private,0
2856,51,7.54,95,35,10,1,2,private,0
2857,47,3.06,95,52,8,2,3,private,0
2858,56,0.56,89,53,9,3,0,private,0
2859,81,6.39,87,82,6,10,1,private,0
2860,63,4.95,94,56,6,0,2,private,0
2861,50,3.0,96,55,7,4,2,public,0
2862,69,2.89,72,60,8,6,2,public,0
2863,40,0.37,94,24,6,5,1,private,0
2864,72,4.27,86,64,5,0,3,private,0
2865,67,9.69,95,60,6,3,1,private,0
2866,54,0.39,95,51,9,1,2,private,0
2867,45,1.22,74,52,6,3,3,private,0
2868,44,9.3,91,35,9,0,1,public,1
2869,70,1.34,92,78,6,4,2,private,0
2870,82,4.24,85,88,8,10,3,public,1
2871,49,3.06,88,59,5,8,2,public,0
2872,68,3.63,94,64,6,2,2,public,0
2873,22,2.15,96,38,6,2,0,private,0
